well,fit_error_occured,term,estimate,std.error,statistic,p.value,conf.low,conf.high,est_error_occured,mu_type
A_2_Mu_0.5_Lag_8,FALSE,A,1.996602011292271,0.0024556964683573675,813.049184628185,6.416720631438638e-181,1.9917319688212842,2.001475904054939,FALSE,other
A_2_Mu_0.5_Lag_8,FALSE,Mu,0.4991884706647214,0.0031745407991958185,157.24745789727348,1.2407847109868635e-114,0.49298067266791623,0.5055145823817125,FALSE,Mu_a
A_2_Mu_0.5_Lag_8,FALSE,Lag,7.996820294204673,0.015047668323826022,531.4325197839954,9.500217306367075e-164,7.967056094977122,8.026412907238754,FALSE,other
A_2_Mu_0.5_Lag_8,FALSE,C,0.00266415854747954,0.0021883980327882875,1.217401271415454,0.22653163554812725,-0.0016801937505487683,0.007004987626036018,FALSE,other
A_2_Mu_0.5_Lag_10,FALSE,A,1.996368779088385,0.002303425607371236,866.6955740614185,1.6862526099191893e-183,1.9917980453666204,2.0009422481232884,FALSE,other
A_2_Mu_0.5_Lag_10,FALSE,Mu,0.5035891022381381,0.003289203149297151,153.1036787270944,1.473003472665371e-113,0.4971249397449435,0.5101811340246203,FALSE,Mu_a
A_2_Mu_0.5_Lag_10,FALSE,Lag,10.026201508549516,0.015072763034477217,665.186700382387,8.185363578106116e-173,9.996286233765472,10.055938860070881,FALSE,other
A_2_Mu_0.5_Lag_10,FALSE,C,0.0034630291798565175,0.0019894740069256738,1.7406757604277137,0.0850478330274681,-4.8679152504680745e-4,0.007410514913960919,FALSE,other
A_2_Mu_0.6_Lag_0,FALSE,A,1.9805934445566593,0.01844422908875569,107.3828260875433,2.5914110275619518e-99,1.9455155295495694,2.0149182055137755,FALSE,other
A_2_Mu_0.6_Lag_0,FALSE,Mu,0.6007217062563496,0.004735376903529471,126.85826672183306,5.335804767011251e-106,0.5914327494899086,0.6101886706345993,FALSE,Mu_a
A_2_Mu_0.6_Lag_0,FALSE,Lag,0.052654318899561695,0.03771799292803462,1.3960000204683576,0.16603813182315302,NA,0.12511076813758132,FALSE,other
A_2_Mu_0.6_Lag_0,FALSE,C,0.020872886669290516,0.018308168624004886,1.140085996472792,0.2571781780776956,-0.013228583086923795,0.055686045852217037,FALSE,other
A_2_Mu_0.6_Lag_2,FALSE,A,2.004631713900042,0.005427823530573209,369.325145264688,4.659542153875185e-149,1.9938900952177268,2.01544994152496,FALSE,other
A_2_Mu_0.6_Lag_2,FALSE,Mu,0.5898229437272844,0.004656269704560838,126.67284782699552,6.1085874440576985e-106,0.5806622978383265,0.5992104097075538,FALSE,Mu_a
A_2_Mu_0.6_Lag_2,FALSE,Lag,1.959196317156014,0.018738417789901214,104.55505577487408,3.0382554044021625e-98,1.9217279200612272,1.996253971850749,FALSE,other
A_2_Mu_0.6_Lag_2,FALSE,C,-0.004113857563918554,0.0052664467761855205,-0.7811448095366901,0.43670130173070065,-0.014610212851603665,0.00630656197986305,FALSE,other
A_2_Mu_0.6_Lag_4,FALSE,A,1.9932234473976973,0.003537842923214195,563.4007757435476,4.160184975112927e-166,1.986201821825749,2.000259209235286,FALSE,other
A_2_Mu_0.6_Lag_4,FALSE,Mu,0.6033735719967999,0.004536324670894923,133.00934473849438,6.686235853745928e-108,0.594466604145155,0.6124854779522876,FALSE,Mu_a
A_2_Mu_0.6_Lag_4,FALSE,Lag,4.012036917136212,0.015416103752691047,260.24973504967926,6.198292760747415e-135,3.9812607624837018,4.042590722242927,FALSE,other
A_2_Mu_0.6_Lag_4,FALSE,C,0.0049882165972677354,0.0033451053132857508,1.491198670922569,0.13929356806199392,-0.0016647045084479904,0.011627242778491755,FALSE,other
A_2_Mu_0.6_Lag_6,FALSE,A,1.9979746736785051,0.0034092636859643917,586.0428695803065,1.0669528311184767e-167,1.9912181401119773,2.0047396285979406,FALSE,other
A_2_Mu_0.6_Lag_6,FALSE,Mu,0.594260416215781,0.005103361389017185,116.44490188264422,1.4628508075367969e-102,0.5842969975249854,0.604483489727531,FALSE,Mu_a
A_2_Mu_0.6_Lag_6,FALSE,Lag,5.993830756252149,0.01726283814486785,347.210041938213,1.447096668669716e-146,5.9597000986219095,6.027690722157545,FALSE,other
A_2_Mu_0.6_Lag_6,FALSE,C,5.228702490570334e-4,0.0031382739791791913,0.16661077156615528,0.8680380275981202,-0.005704948881254867,0.00674261267243436,FALSE,other
A_2_Mu_0.6_Lag_8,FALSE,A,2.0005113806487294,0.0032447135315525747,616.5448386106053,9.536437358256293e-170,1.9940730641311508,2.006955407566527,FALSE,other
A_2_Mu_0.6_Lag_8,FALSE,Mu,0.596695545183023,0.005504949294398206,108.39255972624777,1.0926709633855525e-99,0.585918203514183,0.6077729020230963,FALSE,Mu_a
A_2_Mu_0.6_Lag_8,FALSE,Lag,8.011415363886854,0.018103905331844083,442.52415249847104,2.340786512652085e-156,7.975391915465651,8.047133771245385,FALSE,other
A_2_Mu_0.6_Lag_8,FALSE,C,4.366127355674258e-4,0.002902734256940702,0.15041429801003828,0.8807635144548785,-0.005328368110351899,0.006196348711761368,FALSE,other
A_2_Mu_0.6_Lag_10,FALSE,A,1.9972586680144433,0.0029881546315018905,668.3920058750747,5.2350763801470436e-173,1.9913232632087081,2.003197859864475,FALSE,other
A_2_Mu_0.6_Lag_10,FALSE,Mu,0.608448457966951,0.005699583758255134,106.7531391368167,4.458441788264211e-99,0.5972265781260675,0.6199937925053021,FALSE,Mu_a
A_2_Mu_0.6_Lag_10,FALSE,Lag,10.021801256653056,0.01774865618233646,564.6512701410486,3.385257750314303e-166,9.986204694943513,10.057109020599833,FALSE,other
A_2_Mu_0.6_Lag_10,FALSE,C,0.0019904517334076964,0.002595163606134653,0.7669850674163698,0.4450331209065821,-0.003166710392112713,0.007144323201484561,FALSE,other
A_2_Mu_0.7_Lag_0,FALSE,A,1.9979116580465093,0.02306598356635368,86.61723235426476,1.017691561706223e-90,1.969369676019769,2.0148715318898804,FALSE,other
A_2_Mu_0.7_Lag_0,FALSE,Mu,0.7012762872967395,0.0066481443527809155,105.48451569096811,1.3431363591363391e-98,0.6885341870782659,0.7142200031743472,FALSE,Mu_a
A_2_Mu_0.7_Lag_0,FALSE,Lag,0,0.04013684700293741,0,1,NA,0.04699466664684135,FALSE,other
A_2_Mu_0.7_Lag_0,FALSE,C,0.0013770895388401946,0.022924998577910548,0.06006934020781547,0.9522293042013328,-0.015526421629885975,0.02974820419379552,FALSE,other
A_2_Mu_0.7_Lag_2,FALSE,A,2.0048480054828652,0.0050816173070432945,394.52951380342586,1.0084622467027491e-151,1.9947714793529099,2.014981319900666,FALSE,other
A_2_Mu_0.7_Lag_2,FALSE,Mu,0.684788440362992,0.0055632135000046636,123.09224522165435,8.654855701034618e-105,0.6737974425710247,0.6960579558667661,FALSE,Mu_a
A_2_Mu_0.7_Lag_2,FALSE,Lag,1.9756899628568017,0.016066903359720813,122.96644341620863,9.512832416694831e-105,1.9434127646369466,2.007631538115771,FALSE,other
A_2_Mu_0.7_Lag_2,FALSE,C,-0.002856614456325526,0.004934803571376299,-0.5788709550456993,0.5640756425595536,-0.012695874189666478,0.006926346286014669,FALSE,other
A_2_Mu_0.7_Lag_4,FALSE,A,2.0093944631161165,0.003851306509404936,521.7435844716985,5.2559448848815465e-163,2.0017668020498003,2.017036200510525,FALSE,other
A_2_Mu_0.7_Lag_4,FALSE,Mu,0.7034106464286644,0.006164819817291759,114.1007632462609,9.570175610962173e-102,0.6914027530986294,0.7157348767402968,FALSE,Mu_a
A_2_Mu_0.7_Lag_4,FALSE,Lag,3.98382259584957,0.01531494218608884,260.12651875814663,6.476989137799761e-135,3.9535725838370435,4.01381550635654,FALSE,other
A_2_Mu_0.7_Lag_4,FALSE,C,-0.009168612189768171,0.003648348682029618,-2.5130855049379677,0.01368903501285105,-0.016408701209051944,-0.0019423412530473398,FALSE,other
A_2_Mu_0.7_Lag_6,FALSE,A,1.999083888195391,0.003173484965443978,629.9333098985438,1.2939286414137006e-170,1.992786311157833,2.0053877302681187,FALSE,other
A_2_Mu_0.7_Lag_6,FALSE,Mu,0.6976644447824379,0.006076145278014172,114.82023764422749,5.3556309533915685e-102,NA,0.709956314384306,FALSE,Mu_a
A_2_Mu_0.7_Lag_6,FALSE,Lag,6.002527498598506,0.014751730322874475,406.90328301967446,5.715925008021707e-153,5.973097284132675,6.031723154075421,FALSE,other
A_2_Mu_0.7_Lag_6,FALSE,C,1.3353012300652947e-4,0.002927712005796084,0.04560903625157654,0.9637196593896887,-0.005680921485327536,0.005941969436704105,FALSE,other
A_2_Mu_0.7_Lag_10,FALSE,A,2.0018020966105903,0.002494556285869273,802.4682016397262,2.1692732262041214e-180,1.9968466166751053,2.0067599137620395,FALSE,other
A_2_Mu_0.7_Lag_10,FALSE,Mu,0.6936999633692383,0.005786675582699085,119.8788412198624,9.977844829332547e-104,0.6822706729663086,0.7054218955023973,FALSE,Mu_a
A_2_Mu_0.7_Lag_10,FALSE,Lag,9.984463243292849,0.013827226826089448,722.0871812454825,3.968153207835767e-176,9.956714217131333,10.012008668555275,FALSE,other
A_2_Mu_0.7_Lag_10,FALSE,C,-0.001206594888573468,0.0021742672711805417,-0.5549432236628086,0.5802657894327847,-0.005526873951463825,0.00311164051883747,FALSE,other
A_2_Mu_0.8_Lag_0,FALSE,A,2.000631767981897,0.02343773640565673,85.35942777729345,3.9009025765147726e-90,1.9563614112313232,2.020607298685967,FALSE,other
A_2_Mu_0.8_Lag_0,FALSE,Mu,0.8029798667151637,0.008064677859043731,99.56750669398431,2.750872477302816e-96,0.7875294415502901,0.8192908886141516,FALSE,Mu_a
A_2_Mu_0.8_Lag_0,FALSE,Lag,0.0038644785678249175,0.036318089562695256,0.10640643861934804,0.9154890768763415,NA,0.07367386072190767,FALSE,other
A_2_Mu_0.8_Lag_0,FALSE,C,-0.0026613738382942204,0.023307213326672224,-0.11418670267408618,0.9093359485818417,-0.02256278098074896,0.041346986574670265,FALSE,other
A_2_Mu_0.8_Lag_2,FALSE,A,2.0000475868515113,0.005335855088181587,374.8316912281646,1.1775783033876745e-149,1.9894721050956237,2.0106716801235227,FALSE,other
A_2_Mu_0.8_Lag_2,FALSE,Mu,0.8086591411035928,0.007688686001166866,105.1752069184341,1.760965948894938e-98,0.7936826214957033,0.82407282406245,FALSE,Mu_a
A_2_Mu_0.8_Lag_2,FALSE,Lag,2.0044555511816524,0.01537459473974931,130.37452922250722,4.2562805946150275e-107,1.9738076266983928,2.0347954269566837,FALSE,other
A_2_Mu_0.8_Lag_2,FALSE,C,-0.0015112946578721257,0.005185081786089877,-0.29146978200546547,0.7713411698788982,-0.011837144278715444,0.008766185538255655,FALSE,other
A_2_Mu_0.8_Lag_4,FALSE,A,1.9977102910554019,0.0034758064626875876,574.7472744816517,6.516431344206526e-167,1.990805235482312,2.0046254580082628,FALSE,other
A_2_Mu_0.8_Lag_4,FALSE,Mu,0.806117482749078,0.006942638206795592,116.11111781109871,1.9070274278070916e-102,0.7924937452882729,0.8201006350967701,FALSE,Mu_a
A_2_Mu_0.8_Lag_4,FALSE,Lag,4.003399677577605,0.01288025948480364,310.8166945162003,4.2545935678134246e-142,3.977577558825456,4.029020278746684,FALSE,other
A_2_Mu_0.8_Lag_4,FALSE,C,0.0016455494935295148,0.0032958969127251654,0.49927213656962216,0.6187667363958514,-0.004912115959393913,0.00819323633262381,FALSE,other
A_2_Mu_0.8_Lag_6,FALSE,A,1.9991227641511469,0.003228265668843267,619.2559625575861,6.341828973757599e-170,1.992720595325593,2.0055303867004275,FALSE,other
A_2_Mu_0.8_Lag_6,FALSE,Mu,0.8005503458031727,0.007624951591418261,104.99087583771377,2.070210023984972e-98,0.7857363694138264,0.81579231453458,FALSE,Mu_a
A_2_Mu_0.8_Lag_6,FALSE,Lag,5.9952458675781415,0.013943006412279125,429.9822929363595,3.3887250216167185e-155,NA,6.02258363391972,FALSE,other
A_2_Mu_0.8_Lag_6,FALSE,C,5.313894141232186e-4,0.0029834343338750575,0.1781133266751071,0.8590213795010568,-0.005391336476714706,0.006448836309458276,FALSE,other
A_2_Mu_0.8_Lag_8,FALSE,A,2.0014314130702315,0.002623606683045941,762.8549759396939,2.402651344060746e-178,1.9962192438027988,2.006646248045769,FALSE,other
A_2_Mu_0.8_Lag_8,FALSE,Mu,0.8115429660560995,0.007120071895205279,113.97960273443304,1.0556734953878182e-101,0.797559984840702,0.8259025446613081,FALSE,Mu_a
A_2_Mu_0.8_Lag_8,FALSE,Lag,8.019107486658113,0.012478976420093284,642.6093949296979,2.0296026079940222e-171,7.994090348978378,8.043941278901888,FALSE,other
A_2_Mu_0.8_Lag_8,FALSE,C,1.4199429704200384e-4,0.0023594977786905095,0.060179881636001714,0.9521415022250967,-0.004547626598073862,0.004829115958408647,FALSE,other
A_2_Mu_0.8_Lag_10,FALSE,A,1.9999081553234102,0.0025366243815168766,788.4132037426388,1.1217270431877979e-179,1.9948742915048365,2.004944052887082,FALSE,other
A_2_Mu_0.8_Lag_10,FALSE,Mu,0.8109389755569949,0.007485071437195383,108.34084649175367,1.141861979538492e-99,0.7963588991636036,0.8259231449773778,FALSE,Mu_a
A_2_Mu_0.8_Lag_10,FALSE,Lag,10.015245482557509,0.01300363210449952,770.1883137013721,9.870558493479271e-179,9.98947661083078,10.040802160571483,FALSE,other
A_2_Mu_0.8_Lag_10,FALSE,C,0.0010463194702558978,0.002216663256640121,0.47202454731073734,0.6380149385396576,-0.003354949635538306,0.005445799065200959,FALSE,other
A_2_Mu_0.9_Lag_0,FALSE,A,1.9921337229099005,0.020657394630649195,96.4368333242852,5.218758202370869e-95,1.9531049546765435,2.0215771599517556,FALSE,other
A_2_Mu_0.9_Lag_0,FALSE,Mu,0.9121643408726547,0.00875947675391412,104.13456950668423,4.405758939827525e-98,0.8949690196449549,0.9298499821687051,FALSE,Mu_a
A_2_Mu_0.9_Lag_0,FALSE,Lag,0.02139426227021535,0.029075517736207836,0.7358170700284042,0.4636938380926786,NA,0.07706307249987876,FALSE,other
A_2_Mu_0.9_Lag_0,FALSE,C,0.007340334816359298,0.02054854928655184,0.35721912598293437,0.7217370992873282,-0.02197195951651309,0.04615393288902097,FALSE,other
A_2_Mu_0.9_Lag_2,FALSE,A,1.9996015344297995,0.0050728999542254335,394.1732643010723,1.096794007647099e-151,1.9895582571102441,2.009684972948571,FALSE,other
A_2_Mu_0.9_Lag_2,FALSE,Mu,0.8860487083539107,0.008426748196955243,105.14716799940199,1.8048081319178106e-98,0.8696024081575254,0.9029676584026253,FALSE,Mu_a
A_2_Mu_0.9_Lag_2,FALSE,Lag,1.9966077020370834,0.013839448269213942,144.26931357361744,3.620126234263979e-111,1.9691040836992872,2.023823935121588,FALSE,other
A_2_Mu_0.9_Lag_2,FALSE,C,0.0010137232080738945,0.004932283424388971,0.20552817444781737,0.8376087031623793,-0.008791154687071048,0.010778724183427096,FALSE,other
A_2_Mu_0.9_Lag_4,FALSE,A,2.006137301493397,0.004081911379476239,491.4700773711579,1.3616564741527443e-160,1.9980388400364162,2.014247947400637,FALSE,other
A_2_Mu_0.9_Lag_4,FALSE,Mu,0.9020730561343437,0.009622455239466867,93.74666170796584,7.059208493127209e-94,0.8831762932464462,0.9215928189516347,FALSE,Mu_a
A_2_Mu_0.9_Lag_4,FALSE,Lag,3.9979646941642337,0.014192093813293297,281.70365463758867,3.952608173431839e-138,3.9696115390107596,4.026047688162685,FALSE,other
A_2_Mu_0.9_Lag_4,FALSE,C,-0.006279895711857408,0.0038740380917029484,-1.6210206413063155,0.10839901446437762,-0.013976697020939916,0.0014048948047556376,FALSE,other
A_2_Mu_0.9_Lag_6,FALSE,A,2.000929674946066,0.002965428273427891,674.7523428152549,2.1700898712145005e-173,1.995043505148569,2.006820144498059,FALSE,other
A_2_Mu_0.9_Lag_6,FALSE,Mu,0.88971773846632,0.008215562619925836,108.29662916918424,1.1856946702312509e-99,0.8735596905547597,0.9063285779796117,FALSE,Mu_a
A_2_Mu_0.9_Lag_6,FALSE,Lag,5.991541952821063,0.012104850527946262,494.97033763353727,7.039492952482995e-161,5.967379518621816,6.015499849704622,FALSE,other
A_2_Mu_0.9_Lag_6,FALSE,C,-0.0015213639614676836,0.0027436372039919546,-0.5545062442126532,0.5805635081792289,-0.006970669183913542,0.003923805429875021,FALSE,other
A_2_Mu_0.9_Lag_8,FALSE,A,1.9983390982412166,0.0030944118027012553,645.7896445769674,1.2825155877195745e-171,1.9921942938472699,2.004487252411581,FALSE,other
A_2_Mu_0.9_Lag_8,FALSE,Mu,0.9000786584854141,0.009840859149984333,91.4634225292054,6.8243226432987675e-93,0.8807587283858992,0.92004933102032,FALSE,Mu_a
A_2_Mu_0.9_Lag_8,FALSE,Lag,7.993055484262111,0.013944106847164935,573.2210439772433,8.344027841807738e-167,7.9651280405781355,8.020724366800943,FALSE,other
A_2_Mu_0.9_Lag_8,FALSE,C,0.002163324226681726,0.0027875519963525093,0.7760659637963414,0.4396792242563785,-0.0033745256819097216,0.007698040445642155,FALSE,other
A_2_Mu_0.9_Lag_10,FALSE,A,1.9994229868703566,0.002123473950206146,941.5811230819448,7.587910008340762e-187,1.9952068354462964,2.003640375950345,FALSE,other
A_2_Mu_0.9_Lag_10,FALSE,Mu,0.8919819495828198,0.007237900783088106,123.23765913826867,7.760002453647985e-105,0.8778132456834871,0.9064991286942707,FALSE,Mu_a
A_2_Mu_0.9_Lag_10,FALSE,Lag,9.985318228479747,0.010361609617964758,963.6840796595343,8.77125376254117e-188,9.964680973821158,10.005814500823304,FALSE,other
A_2_Mu_0.9_Lag_10,FALSE,C,0.001796775224191678,0.0018594186593274174,0.9663102040944354,0.3363951423577266,-0.0018964768826066692,0.0054889309231051725,FALSE,other
A_2_Mu_1_Lag_0,FALSE,A,1.995035713180946,0.024028570727989522,83.02764803472233,4.960221148550702e-89,1.9739517286930994,2.013785921707859,FALSE,other
A_2_Mu_1_Lag_0,FALSE,Mu,1.000611815891272,0.011013916616603276,90.84977222206932,1.2675851206320244e-92,0.980133307457629,1.0214559559501473,FALSE,Mu_a
A_2_Mu_1_Lag_0,FALSE,Lag,0,0.03085694649907937,0,1,NA,0.020594947509695937,FALSE,other
A_2_Mu_1_Lag_0,FALSE,C,0.005389924170445315,0.023913858079514804,0.22538915103215637,0.822171095291884,-0.013301460470744968,0.026388700718126577,FALSE,other
A_2_Mu_1_Lag_2,FALSE,A,1.996686571749322,0.005074402244906842,393.4821236833144,1.2911112496265286e-151,1.986593767619931,2.0068144649789477,FALSE,other
A_2_Mu_1_Lag_2,FALSE,Mu,1.0066340605778556,0.0103337088931155,97.41265899685766,2.0647760265982247e-95,0.9865972121674161,1.0273007607606186,FALSE,Mu_a
A_2_Mu_1_Lag_2,FALSE,Lag,2.004502167917,0.012886600333420999,155.5493393178638,3.3930543244961715e-114,1.978612916112132,2.030140798964249,FALSE,other
A_2_Mu_1_Lag_2,FALSE,C,0.002588577232628809,0.004936161460593554,0.5244109726340966,0.6012404507455884,-0.007266380619857592,0.012408511194243278,FALSE,other
A_2_Mu_1_Lag_4,FALSE,A,2.0070098598443042,0.003310404306755775,606.2733351779593,4.547425865008962e-169,2.0004384809931928,2.013588406415597,FALSE,other
A_2_Mu_1_Lag_4,FALSE,Mu,0.9989344481785813,0.009103753563217028,109.72775583630629,3.5302245626393937e-100,0.9810831111873434,1.017285195241494,FALSE,Mu_a
A_2_Mu_1_Lag_4,FALSE,Lag,3.985258360731426,0.010875247686014694,366.4521927032864,9.628160630643044e-149,3.9635465744242726,4.006800123274426,FALSE,other
A_2_Mu_1_Lag_4,FALSE,C,-0.007844899331088426,0.0031444378876235384,-2.4948495125204526,0.014365137605302844,-0.014093679730753792,-0.0016032065397256386,FALSE,other
A_2_Mu_1_Lag_6,FALSE,A,2.0017756997742837,0.003078908766629685,650.1575238182583,6.852725285684589e-172,1.99566575724102,2.007889568325609,FALSE,other
A_2_Mu_1_Lag_6,FALSE,Mu,0.9905160641771258,0.010032143776869815,98.7342372884315,5.967047720254009e-96,0.9711341535260062,1.010491433980339,FALSE,Mu_a
A_2_Mu_1_Lag_6,FALSE,Lag,5.983954410122909,0.011869525978030118,504.1443458819586,1.276650978292812e-161,5.96045790229723,6.00725818995255,FALSE,other
A_2_Mu_1_Lag_6,FALSE,C,-0.0023383133240260615,0.002851702853835392,-0.8199708889308547,0.4143293079765815,-0.00800269277422835,0.00332223403826426,FALSE,other
A_2_Mu_1_Lag_8,FALSE,A,1.9979129268711064,0.002818064199574347,708.9664341830396,2.183251195104281e-175,1.9923175561183648,2.0035107427038543,FALSE,other
A_2_Mu_1_Lag_8,FALSE,Mu,0.9980695986153233,0.010490686821720491,95.13863253918375,1.8177460161083938e-94,0.9776991040431643,1.0190866957158937,FALSE,Mu_a
A_2_Mu_1_Lag_8,FALSE,Lag,7.997317313268543,0.012042472397978503,664.0926421895726,9.539130682633495e-173,7.973322467538511,8.021105747525553,FALSE,other
A_2_Mu_1_Lag_8,FALSE,C,0.00131039176050842,0.00254153022096384,0.5155916501403915,0.6073631744639725,-0.003739251869708427,0.006357730557675471,FALSE,other
A_2_Mu_1_Lag_10,FALSE,A,1.996588000412459,0.0027935500988905963,714.7135113865918,1.030564837059576e-175,1.9910394962660531,2.002138548164425,FALSE,other
A_2_Mu_1_Lag_10,FALSE,Mu,1.0080240491861316,0.011501360216738326,87.64389865114559,3.4466609621100454e-91,0.9853688338501385,1.0314605701601098,FALSE,Mu_a
A_2_Mu_1_Lag_10,FALSE,Lag,10.013923646387022,0.012830134032277635,780.5003144311912,2.865769667725651e-179,9.98813376556668,10.03943790408119,FALSE,other
A_2_Mu_1_Lag_10,FALSE,C,0.002564580947731653,0.0024495879309926467,1.0469438207480095,0.2978388839074243,-0.0023015552433790906,0.007428932386277159,FALSE,other
A_3_Mu_0.1_Lag_0,FALSE,A,2.999551765511063,0.015193756175779739,197.42002772774697,8.550312939353233e-124,2.980147071246127,3.007056751308925,FALSE,other
A_3_Mu_0.1_Lag_0,FALSE,Mu,0.10034598709695544,2.7423704839709545e-4,365.9096671418895,1.1049492250702255e-148,0.09985803476300778,0.10083660348691936,FALSE,Mu_a
A_3_Mu_0.1_Lag_0,FALSE,Lag,0,0.14512167186546102,0,1,NA,0.1812127064575346,FALSE,other
A_3_Mu_0.1_Lag_0,FALSE,C,-0.003380813475840308,0.012063043760264248,-0.28026205848450386,0.7798989253851744,-0.009519659854047756,0.012016164089358402,FALSE,other
A_3_Mu_0.1_Lag_2,FALSE,A,2.9901414699150335,0.01226875242289523,243.72009205557086,2.746839596005027e-132,2.9662175677833296,3.0149443077792637,FALSE,other
A_3_Mu_0.1_Lag_2,FALSE,Mu,0.10062254085496644,2.979793999776271e-4,337.6828762744048,1.920248267681155e-145,0.10003324159266615,0.10121738001762254,FALSE,Mu_a
A_3_Mu_0.1_Lag_2,FALSE,Lag,2.1022532543056607,0.11799969295645046,17.815751902689513,9.800921439000461e-32,1.8640277444173499,2.3325154884889963,FALSE,other
A_3_Mu_0.1_Lag_2,FALSE,C,0.005014094893817721,0.008823621637754072,0.5682581483734142,0.5712292400540091,-0.012849362875809503,0.022182476979812727,FALSE,other
A_3_Mu_0.1_Lag_4,FALSE,A,3.0037390435928186,0.00869049737464422,345.63488303404364,2.208029588265072e-146,2.9866535566931747,3.0212409519175423,FALSE,other
A_3_Mu_0.1_Lag_4,FALSE,Mu,0.10005285000405875,2.5186778414264623e-4,397.24353928247314,5.3324772455612356e-152,0.09955377274895766,0.10055538816618717,FALSE,Mu_a
A_3_Mu_0.1_Lag_4,FALSE,Lag,4.010023644552973,0.0812821232618959,49.33463206457384,1.7320662457350606e-68,3.846359425093474,4.169929359629513,FALSE,other
A_3_Mu_0.1_Lag_4,FALSE,C,-0.0020526923012769305,0.005493291288186513,-0.37367257507194396,0.7094984257317196,-0.013123650945030643,0.008737072578027931,FALSE,other
A_3_Mu_0.1_Lag_6,FALSE,A,3.005369788630274,0.008840183813430075,339.96688893103027,1.0263849131307795e-145,2.98801372771806,3.0231244223221516,FALSE,other
A_3_Mu_0.1_Lag_6,FALSE,Mu,0.10008289249426928,2.90532486236681e-4,344.48090053770164,3.012836458374285e-146,0.09950727697330658,0.1006626723466337,FALSE,Mu_a
A_3_Mu_0.1_Lag_6,FALSE,Lag,5.96705352193454,0.07792319485081607,76.57608922938108,8.239425724722098e-86,5.811027777926093,6.1197773686255745,FALSE,other
A_3_Mu_0.1_Lag_6,FALSE,C,-0.003136009834288279,0.004809744136440671,-0.6520117796970805,0.5160017846446245,-0.012768680054959526,0.006286656076326518,FALSE,other
A_3_Mu_0.1_Lag_8,FALSE,A,3.0151753648732003,0.008666253393363226,347.92144055957056,1.1964410892175936e-146,2.998161789272078,3.0325427793354804,FALSE,other
A_3_Mu_0.1_Lag_8,FALSE,Mu,0.09909627752314809,2.915371589056586e-4,339.909594698409,1.042586733096758e-145,0.09852030208657724,0.099676521409598,FALSE,Mu_a
A_3_Mu_0.1_Lag_8,FALSE,Lag,7.880686465846415,0.0694336573502606,113.49951545965679,1.5588589607797987e-101,7.741575871041158,8.017376464449578,FALSE,other
A_3_Mu_0.1_Lag_8,FALSE,C,-0.0019727681088973514,0.003926515118780859,-0.5024221349515331,0.6165582216026062,-0.009839866308650368,0.005762181579488936,FALSE,other
A_3_Mu_0.1_Lag_10,FALSE,A,2.9951552487799633,0.008613687905141193,347.72042843487117,1.2624533812815545e-146,2.978205695739787,3.0124351167092636,FALSE,other
A_3_Mu_0.1_Lag_10,FALSE,Mu,0.10006829734653809,3.0331868722075205e-4,329.9114151635157,1.670970925890478e-144,0.09946830800972334,0.10067332314602422,FALSE,Mu_a
A_3_Mu_0.1_Lag_10,FALSE,Lag,10.049624967020625,0.06179666419722731,162.6240687514575,5.503708657731029e-116,9.926263255708694,10.171321969293711,FALSE,other
A_3_Mu_0.1_Lag_10,FALSE,C,8.918366635429232e-4,0.003248495745705411,0.27453835047250796,0.784279864171484,-0.005589472816361601,0.007296550159454967,FALSE,other
A_3_Mu_0.2_Lag_0,FALSE,A,2.9954077946767645,0.013537019582590886,221.27527971732945,2.1592881471264745e-128,2.9736427835155808,3.0034034140241075,FALSE,other
A_3_Mu_0.2_Lag_0,FALSE,Mu,0.1993107017810117,5.759637179331255e-4,346.0473213421292,1.9764002797063972e-146,0.19817674571690758,0.2004504996220022,FALSE,Mu_a
A_3_Mu_0.2_Lag_0,FALSE,Lag,0,0.07389286388958104,0,1,NA,0.11781805960003566,FALSE,other
A_3_Mu_0.2_Lag_0,FALSE,C,0.0037322522834884048,0.012923330303768568,0.288799573775503,0.7733775103628171,-0.004178052004301137,0.0245204875671222,FALSE,other
A_3_Mu_0.2_Lag_2,FALSE,A,2.99257677970695,0.007435738890776557,402.45856177373355,1.5865345162787368e-152,2.9779990665842724,3.007476826637462,FALSE,other
A_3_Mu_0.2_Lag_2,FALSE,Mu,0.20025992608869353,5.415825167217283e-4,369.7680776345842,4.168365526814693e-149,0.19919071946510275,0.20133835474148173,FALSE,Mu_a
A_3_Mu_0.2_Lag_2,FALSE,Lag,2.0509815868356696,0.047437241715774126,43.23568387732933,2.2256773171972678e-63,1.9561394209455032,2.14406520721138,FALSE,other
A_3_Mu_0.2_Lag_2,FALSE,C,0.006745503214245631,0.006835715034089293,0.9868028700152388,0.32629971150795223,-0.006961751960769075,0.020143880493602297,FALSE,other
A_3_Mu_0.2_Lag_4,FALSE,A,2.9973286334683404,0.005160359838660473,580.8371367850943,2.445815999053385e-167,2.9871461369741152,3.007628854975155,FALSE,other
A_3_Mu_0.2_Lag_4,FALSE,Mu,0.20054245153723213,5.554963067257659e-4,361.0149142471882,3.862748690316749e-148,0.19944658597151105,0.2016476006651467,FALSE,Mu_a
